date,opponent,competition,matchday,venue,home_away,spurs_score,opponent_score,result,player,rating,std_dev,is_motm,team_rating,team_rating_std,opponent_rating,opponent_rating_std,referee_rating,referee_rating_std,overall_rating
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Timo Werner,4.6,1.7,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Ben Davies,6.4,1.0,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Radu Dragusin,6.4,1.2,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Brennan Johnson,6.4,1.2,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Archie Gray,6.6,1.0,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Wilson Odobert,6.6,1.0,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Dominic Solanke,6.7,0.9,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Richarlison,6.8,1.7,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Pape Matar Sarr,6.9,0.9,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Destiny Udogie,7.0,1.0,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Lucas Bergvall,7.0,1.1,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Dejan Kulusevski,7.0,0.9,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Rodrigo Bentancur,7.1,1.1,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,James Maddison,7.6,0.9,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Fraser Forster,7.9,1.0,False,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-24,nl AZ Alkmaar,Europa Lg,League phase,AFAS Stadion,Away,1,0,W,Mikey Moore,8.3,0.9,True,6.8,0.9,4.8,1.3,6.1,1.8,6.83
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Timo Werner,4.7,1.7,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Bentancur,6.0,1.0,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Richarlison,6.2,1.1,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Archie Gray,6.6,1.0,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Brennan Johnson,6.8,1.0,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Destiny Udogie,7.0,1.1,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,James Maddison,7.1,1.1,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Cristian Romero,7.2,0.9,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Pedro Porro,7.2,1.0,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Micky Van de Ven,7.4,0.9,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Guglielmo Vicario,7.5,0.9,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Dominic Solanke,7.8,1.0,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Yves Bissouma,7.9,0.8,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Pape Matar Sarr,8.0,0.9,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Heung-Min Son,8.6,0.9,False,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-19,West Ham,Premier League,Matchweek 8,Tottenham Hotspur Stadium,Home,4,1,W,Dejan Kulusevski,9.4,0.7,True,8.2,0.7,3.9,1.4,6.3,1.8,7.21
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Destiny Udogie,2.7,2.0,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Christian Romero,3.3,2.1,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Micky Van de Ven,4.1,1.9,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Timo Werner,4.1,2.2,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Pedro Porro,4.5,1.8,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Rodrigo Bentancur,4.6,1.7,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Yves Bissouma,4.9,1.5,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Pape Matar Sarr,5.0,1.5,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Mikey Moore,5.2,1.6,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Guglielmo Vicario,5.8,1.6,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Dejan Kulusevski,5.8,1.6,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Dominic Solanke,5.8,1.6,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,James Maddison,6.0,1.6,False,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-06,Brighton,Premier League,Matchweek 7,Falmer Stadium,Away,2,3,L,Brennan Johnson,6.6,1.6,True,3.6,2.0,6.4,1.5,5.2,1.9,4.89
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Timo Werner,4.8,1.4,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Lucas Bergvall,5.7,1.3,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Ben Davies,6.3,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Will Lankshear,6.5,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Dominic Solanke,6.5,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,James Maddison,6.6,1.2,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Dejan Kulusevski,6.9,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Christian Romero,7.1,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Archie Gray,7.3,1.1,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Guglielmo Vicario,7.7,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Yves Bissouma,7.7,1.1,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Pape Matar Sarr,7.8,0.9,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Pedro Porro,7.9,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Mikey Moore,7.9,1.0,False,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-10-03,hu Ferencváros,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,2,1,W,Brennan Johnson,8.4,0.9,True,6.7,0.8,5.5,1.1,5.2,2.0,7.01
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Timo Werner,5.3,1.7,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Lucas Bergvall,6.6,1.2,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Radu Dragusin,6.7,1.0,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Mikey Moore,7.0,1.0,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Pape Matar Sarr,7.3,0.9,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Djed Spence,7.4,0.9,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Destiny Udogie,7.6,0.9,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Pedro Porro,7.9,0.9,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Rodrigo Bentancur,8.0,1.0,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Guglielmo Vicario,8.1,1.0,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Christian Romero,8.1,0.8,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Dominic Solanke,8.1,0.8,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,James Maddison,8.2,0.8,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Brennan Johnson,9.0,0.8,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Micky Van de Ven,9.5,0.7,True,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-29,Manchester Utd,Premier League,Matchweek 6,Old Trafford,Away,3,0,W,Dejan Kulusevski,9.5,0.7,False,8.9,0.8,2.7,1.3,6.1,1.8,7.77
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Radu Dragusin,1.1,1.2,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Timo Werner,5.2,1.4,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Rodrigo Bentancur,6.1,1.0,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Mikey Moore,6.1,1.2,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Lucas Bergvall,6.2,1.6,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Ben Davies,6.6,1.3,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Heung-Min Son,6.7,1.2,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Yves Bissouma,6.9,1.3,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Pape Matar Sarr,7.4,1.0,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Dejan Kulusevski,7.4,1.1,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Archie Gray,7.5,1.2,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Destiny Udogie,7.5,1.0,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Brennan Johnson,7.8,1.0,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Micky Van de Ven,7.9,1.1,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Dominic Solanke,8.5,0.9,False,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-26,az Qarabağ,Europa Lg,League phase,Tottenham Hotspur Stadium,Home,3,0,W,Guglielmo Vicario,9.1,0.9,True,7.6,1.1,3.8,1.8,4.4,2.2,6.75
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Guglielmo Vicario,5.5,1.4,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Mikey Moore,5.9,1.1,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Lucas Bergvall,5.9,0.9,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Archie Gray,6.0,0.9,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Pape Matar Sarr,6.1,1.0,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Pedro Porro,6.4,1.1,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Yves Bissouma,6.7,1.1,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Christian Romero,6.7,1.3,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Destiny Udogie,7.1,1.2,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Dominic Solanke,7.4,1.0,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Micky Van de Ven,7.4,1.2,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Heung-Min Son,7.6,1.4,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Rodrigo Bentancur,7.7,1.2,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Dejan Kulusevski,7.7,1.1,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,Brennan Johnson,7.8,1.3,False,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-21,Brentford,Premier League,Matchweek 5,Tottenham Hotspur Stadium,Home,3,1,W,James Maddison,8.9,1.1,True,7.9,0.8,5.3,1.2,5.1,2.1,6.92
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Timo Werner,2.5,1.8,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Fraser Forster,3.5,1.9,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Pape Matar Sarr,4.0,1.5,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Dominic Solanke,4.4,1.5,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Wilson Odobert,4.6,1.5,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Rodrigo Bentancur,4.7,1.6,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Destiny Udogie,5.0,1.4,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Heung-Min Son,5.1,1.5,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Archie Gray,5.2,1.3,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Radu Dragusin,5.4,1.4,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Lucas Bergvall,5.6,1.4,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Ben Davies,6.0,1.7,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,James Maddison,6.0,1.5,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Brennan Johnson,6.8,1.6,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Djed Spence,7.5,1.2,False,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-18,Coventry City,EFL Cup,Third round,Tottenham Hotspur Stadium,Home,2,1,W,Dejan Kulusevski,8.2,1.3,True,3.0,1.6,6.7,1.2,6.1,1.6,5.28
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Brennan Johnson,3.3,1.8,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Timo Werner,3.6,1.8,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Heung-Min Son,4.1,1.7,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Dominic Solanke,4.4,1.8,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Christian Romero,4.5,1.8,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Pape Matar Sarr,4.5,1.6,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,James Maddison,4.6,1.6,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Rodrigo Bentancur,4.8,1.5,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Guglielmo Vicario,4.9,1.9,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Destiny Udogie,5.0,1.6,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Wilson Odobert,5.1,1.6,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Pedro Porro,5.4,1.5,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Dejan Kulusevski,5.7,1.6,False,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-15,Arsenal,Premier League,Matchweek 4,Tottenham Hotspur Stadium,Home,0,1,L,Micky Van de Ven,6.6,1.6,True,3.4,1.8,5.4,1.8,3.6,2.4,4.75
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Rodrigo Bentancur,4.2,1.5,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Timo Werner,4.5,1.7,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Destiny Udogie,5.0,1.5,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Heung-Min Son,5.0,1.6,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Lucas Bergvall,5.1,1.3,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Pape Matar Sarr,5.2,1.5,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Wilson Odobert,5.2,1.7,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
